order,kr_filename,kr_url,bytes,role,has_korean_text,kr_text_content,en_filename,en_alt_text,en_text_content,action
61,leather_6.jpg,https://kr.sidiz.com/cdn/shop/files/leather_6.jpg,141624,detail,,,,,,
62,leather_7.jpg,https://kr.sidiz.com/cdn/shop/files/leather_7.jpg,188285,detail,,,,,,
63,leather_8.png,https://kr.sidiz.com/cdn/shop/files/leather_8.png,35637,detail,,,,,,
64,shop_mo.jpg,https://kr.sidiz.com/cdn/shop/files/shop_mo.jpg,124290,detail,,,,,,
65,shop_pc.jpg,https://kr.sidiz.com/cdn/shop/files/shop_pc.jpg,412439,detail,,,,,,
66,thum_BUTTON_M801EY_831_00_de792570-dea1-46f2-852e-110f74ed1eda.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_M801EY_831_00_de792570-dea1-46f2-852e-110f74ed1eda.jpg,88302,detail,,,,,,
67,thum_BUTTON_M801EY_WW_00_c98a77a9-d22e-4c35-a653-d0fcedad8b46.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_M801EY_WW_00_c98a77a9-d22e-4c35-a653-d0fcedad8b46.jpg,34819,detail,,,,,,
68,thum_BUTTON_M801E_831_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_M801E_831_00.jpg,50822,detail,,,,,,
69,thum_BUTTON_M801E_WW_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_M801E_WW_00.jpg,29098,detail,,,,,,
70,thum_BUTTON_M803G_831_00_6fb1f878-1871-47ce-8519-4f4f256ea4ce.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_M803G_831_00_6fb1f878-1871-47ce-8519-4f4f256ea4ce.jpg,61549,detail,,,,,,
71,thum_BUTTON_M803G_WW_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_M803G_WW_00.jpg,31154,detail,,,,,,
72,thum_BUTTON_M803Y_831_00_56faba2a-e7b8-43f5-a88b-cd3936554baa.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_M803Y_831_00_56faba2a-e7b8-43f5-a88b-cd3936554baa.jpg,65673,detail,,,,,,
73,thum_BUTTON_M803Y_WW_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_M803Y_WW_00.jpg,33929,detail,,,,,,
74,thum_BUTTON_MN801EY_371_00_70a21dd3-d8a1-443c-97fe-b772a469d01b.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_MN801EY_371_00_70a21dd3-d8a1-443c-97fe-b772a469d01b.jpg,112740,detail,,,,,,
75,thum_BUTTON_MN801EY_452_00_16f662f4-084d-4e0e-a16f-d265fc64e5f5.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_MN801EY_452_00_16f662f4-084d-4e0e-a16f-d265fc64e5f5.jpg,72258,detail,,,,,,
76,thum_BUTTON_MN801EY_BK_00_4e7d5ee5-18ca-4154-8414-fa7d680444ba.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_MN801EY_BK_00_4e7d5ee5-18ca-4154-8414-fa7d680444ba.jpg,58535,detail,,,,,,
77,thum_BUTTON_MN801E_371_00_29a78d24-48b1-4b8a-90d0-c48754e58b94.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_MN801E_371_00_29a78d24-48b1-4b8a-90d0-c48754e58b94.jpg,102401,detail,,,,,,
78,thum_BUTTON_MN801E_452_00_416f2e40-a71b-4fd2-b101-3caa2c9b22c4.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_MN801E_452_00_416f2e40-a71b-4fd2-b101-3caa2c9b22c4.jpg,64929,detail,,,,,,
79,thum_BUTTON_MN801E_BK_00_37f92b87-279c-4e5b-acd0-47d33bad4b24.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_MN801E_BK_00_37f92b87-279c-4e5b-acd0-47d33bad4b24.jpg,56294,detail,,,,,,
80,thum_BUTTON_MN803G_371_00_2842f925-45aa-48eb-b6db-d9a134342916.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_MN803G_371_00_2842f925-45aa-48eb-b6db-d9a134342916.jpg,93887,detail,,,,,,
81,thum_BUTTON_MN803G_452_00_cd286dd0-f162-439c-ad71-d5c0369a9a8e.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_MN803G_452_00_cd286dd0-f162-439c-ad71-d5c0369a9a8e.jpg,91641,detail,,,,,,
82,thum_BUTTON_MN803G_BK_00_bd3aa99d-1d0f-4705-a568-c5f61c335f71.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_MN803G_BK_00_bd3aa99d-1d0f-4705-a568-c5f61c335f71.jpg,43447,detail,,,,,,
83,thum_BUTTON_MN803Y_371_00_b51e57ae-963f-4608-b218-2129e233e380.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_MN803Y_371_00_b51e57ae-963f-4608-b218-2129e233e380.jpg,96811,detail,,,,,,
84,thum_BUTTON_MN803Y_452_00_2c7c4a69-900b-4bc9-b424-fc3bdb177207.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_MN803Y_452_00_2c7c4a69-900b-4bc9-b424-fc3bdb177207.jpg,94580,detail,,,,,,
85,thum_BUTTON_MN803Y_BK_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_BUTTON_MN803Y_BK_00.jpg,45494,detail,,,,,,
86,thum_EGA_DAILY___451M__00_d02112c7-1854-41ad-b0ac-5499a82bc706.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_DAILY___451M__00_d02112c7-1854-41ad-b0ac-5499a82bc706.jpg,86511,detail,,,,,,
87,thum_EGA_DAILY___452N__00_268b09f6-73c9-4baf-9f1e-5245bc0ba21e.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_DAILY___452N__00_268b09f6-73c9-4baf-9f1e-5245bc0ba21e.jpg,87485,detail,,,,,,
88,thum_EGA_DAILY___A490L__00_f270a0b4-b815-420c-9845-ad759954f0ba.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_DAILY___A490L__00_f270a0b4-b815-420c-9845-ad759954f0ba.jpg,70149,detail,,,,,,
89,thum_EGA_TN601FEY_451M_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_TN601FEY_451M_00.jpg,90793,detail,,,,,,
90,thum_EGA_TN601FEY_452N_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_TN601FEY_452N_00.jpg,92286,detail,,,,,,
91,thum_EGA_TN601FEY_457L_00_1311875d-e18a-44a3-bab2-990b5f908eb7.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_TN601FEY_457L_00_1311875d-e18a-44a3-bab2-990b5f908eb7.jpg,96035,detail,,,,,,
92,thum_EGA_TN601FEY_458D_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_TN601FEY_458D_00.jpg,95248,detail,,,,,,
93,thum_EGA_TN601FEY_A490L_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_TN601FEY_A490L_00.jpg,65771,detail,,,,,,
94,thum_EGA_TN601FE_451M_00_29f872dc-ab50-4194-87ff-44fbfdb811e9.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_TN601FE_451M_00_29f872dc-ab50-4194-87ff-44fbfdb811e9.jpg,89458,detail,,,,,,
95,thum_EGA_TN601FE_452N_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_TN601FE_452N_00.jpg,90881,detail,,,,,,
96,thum_EGA_TN601FE_457L_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_TN601FE_457L_00.jpg,94758,detail,,,,,,
97,thum_EGA_TN601FE_458D_00_90f50b21-1e89-4222-aa2d-b55ea91ca9e2.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_TN601FE_458D_00_90f50b21-1e89-4222-aa2d-b55ea91ca9e2.jpg,94305,detail,,,,,,
98,thum_EGA_TN601FE_A490L_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_TN601FE_A490L_00.jpg,64108,detail,,,,,,
99,thum_EGA_TN603FEPG_451M_00_de525016-e8de-4522-a890-7bc05ddb999d.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_TN603FEPG_451M_00_de525016-e8de-4522-a890-7bc05ddb999d.jpg,89561,detail,,,,,,
100,thum_EGA_TN603FEPG_452N_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_TN603FEPG_452N_00.jpg,89999,detail,,,,,,
101,thum_EGA_TN603FEPG_457L_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_TN603FEPG_457L_00.jpg,94877,detail,,,,,,
102,thum_EGA_TN603FEPG_458D_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_TN603FEPG_458D_00.jpg,93532,detail,,,,,,
103,thum_EGA_TN603FEPG_A490L_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_TN603FEPG_A490L_00.jpg,67457,detail,,,,,,
104,thum_EGA_TN603FEPY_451M_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_TN603FEPY_451M_00.jpg,92738,detail,,,,,,
105,thum_EGA_TN603FEPY_452N_00_ac93b94c-7e71-4805-a35b-944df78481ae.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_TN603FEPY_452N_00_ac93b94c-7e71-4805-a35b-944df78481ae.jpg,93741,detail,,,,,,
106,thum_EGA_TN603FEPY_457L_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_TN603FEPY_457L_00.jpg,98120,detail,,,,,,
107,thum_EGA_TN603FEPY_458D_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_TN603FEPY_458D_00.jpg,97550,detail,,,,,,
108,thum_EGA_TN603FEPY_A490L_00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_EGA_TN603FEPY_A490L_00.jpg,70579,detail,,,,,,
109,thum_FABRIC_SPRAY_INFINITY__01.jpg,https://kr.sidiz.com/cdn/shop/files/thum_FABRIC_SPRAY_INFINITY__01.jpg,39162,detail,,,,,,
110,thum_FUNGUS_10MADDISON_02_5bd6c772-ba04-499b-8298-ea8bf5804d74.jpg,https://kr.sidiz.com/cdn/shop/files/thum_FUNGUS_10MADDISON_02_5bd6c772-ba04-499b-8298-ea8bf5804d74.jpg,124829,detail,,,,,,
111,thum_FUNGUS_14GRAY_02_990705e1-6c4f-426d-84fd-f30449a36605.jpg,https://kr.sidiz.com/cdn/shop/files/thum_FUNGUS_14GRAY_02_990705e1-6c4f-426d-84fd-f30449a36605.jpg,116748,detail,,,,,,
112,thum_FUNGUS_1VICARIO_02_ae63fdfd-d6b5-434e-8792-46410af87181.jpg,https://kr.sidiz.com/cdn/shop/files/thum_FUNGUS_1VICARIO_02_ae63fdfd-d6b5-434e-8792-46410af87181.jpg,117967,detail,,,,,,
113,thum_FUNGUS_37VANDEVEN_02_25752418-355d-47a4-a53e-2bd8ecf9922e.jpg,https://kr.sidiz.com/cdn/shop/files/thum_FUNGUS_37VANDEVEN_02_25752418-355d-47a4-a53e-2bd8ecf9922e.jpg,122366,detail,,,,,,
114,thum_FUNGUS_7SON_02_68cf36b5-19e3-4d3f-97b7-670154505e00.jpg,https://kr.sidiz.com/cdn/shop/files/thum_FUNGUS_7SON_02_68cf36b5-19e3-4d3f-97b7-670154505e00.jpg,118327,detail,,,,,,
115,thum_FUNGUS_M130Y_454_00_7fcf680b-8f48-4135-aaf2-6e2d3378fa72.jpg,https://kr.sidiz.com/cdn/shop/files/thum_FUNGUS_M130Y_454_00_7fcf680b-8f48-4135-aaf2-6e2d3378fa72.jpg,38423,detail,,,,,,
116,thum_FUNGUS_M130Y_456_00_ed7ec138-14c0-4131-8e68-ab07b7510248.jpg,https://kr.sidiz.com/cdn/shop/files/thum_FUNGUS_M130Y_456_00_ed7ec138-14c0-4131-8e68-ab07b7510248.jpg,36852,detail,,,,,,
117,thum_FUNGUS_M130Y_458_00_5d07ae31-6f31-4b35-be75-7829806fb468.jpg,https://kr.sidiz.com/cdn/shop/files/thum_FUNGUS_M130Y_458_00_5d07ae31-6f31-4b35-be75-7829806fb468.jpg,31898,detail,,,,,,
118,thum_FUNGUS_M130_454_00_acd68f3f-2563-4ad1-8018-ca7d0a102264.jpg,https://kr.sidiz.com/cdn/shop/files/thum_FUNGUS_M130_454_00_acd68f3f-2563-4ad1-8018-ca7d0a102264.jpg,38415,detail,,,,,,
119,thum_FUNGUS_M130_456_00_3963bb03-faa1-4b78-9b76-5328a1b4093a.jpg,https://kr.sidiz.com/cdn/shop/files/thum_FUNGUS_M130_456_00_3963bb03-faa1-4b78-9b76-5328a1b4093a.jpg,36852,detail,,,,,,
120,thum_FUNGUS_M130_458_00_8f65569d-2a81-4b4a-bb1c-9e8069094bca.jpg,https://kr.sidiz.com/cdn/shop/files/thum_FUNGUS_M130_458_00_8f65569d-2a81-4b4a-bb1c-9e8069094bca.jpg,31898,detail,,,,,,
121,thum_FUNGUS_MN130Y_451L_00_35d30ede-a1e8-4ba1-8e90-27f1c073afb8.jpg,https://kr.sidiz.com/cdn/shop/files/thum_FUNGUS_MN130Y_451L_00_35d30ede-a1e8-4ba1-8e90-27f1c073afb8.jpg,32265,detail,,,,,,
122,thum_FUNGUS_MN130Y_454B_00_12d45277-c586-4e2f-8cd7-245a2ef7b667.jpg,https://kr.sidiz.com/cdn/shop/files/thum_FUNGUS_MN130Y_454B_00_12d45277-c586-4e2f-8cd7-245a2ef7b667.jpg,31562,detail,,,,,,
