"url","handle","lastmod","image_title","image_loc"
"https://kr.sidiz.com/products/t90-re-life","products/t90-re-life","2026-08-25T16:07:03+09:00","T90 Re:LIFE","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_T90_T90HLDA1KK_4B1LMN_00_5fa353f4-3398-4a37-843a-a67954b9025e.jpg?v=1782109145"
"https://kr.sidiz.com/products/t50-hlda-re-life","products/t50-hlda-re-life","2026-08-25T16:07:03+09:00","T50 HLDA Re:LIFE","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_T50_VTNE500HF_451M_00.jpg?v=1776996655"
"https://kr.sidiz.com/products/gc-pro-%EA%B2%8C%EC%9D%B4%EB%B0%8D-%EC%9D%98%EC%9E%90-re-life","products/gc-pro-%EA%B2%8C%EC%9D%B4%EB%B0%8D-%EC%9D%98%EC%9E%90-re-life","2026-08-25T16:07:03+09:00","GC PRO Re:LIFE 게이밍 의자","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/GC_PRO_Option1-1_345e57fe-89f1-4e59-9ca8-d607be637d17.jpg?v=1785134412"
"https://kr.sidiz.com/products/ible-%EC%95%84%EC%9D%B4%EB%B8%94-re-life","products/ible-%EC%95%84%EC%9D%B4%EB%B8%94-re-life","2026-08-25T16:07:03+09:00","아이블 Re:LIFE","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_ible_TNB501FE_451M_00.jpg?v=1777355540"
"https://kr.sidiz.com/products/t50-hf-re-life","products/t50-hf-re-life","2026-08-25T16:07:03+09:00","T50 HF Re:LIFE","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_T50_VTNE500HF_451M_00_abba7b03-e1d4-443c-8c1f-738b8a7e8417.jpg?v=1776996610"
"https://kr.sidiz.com/products/t60-lda","products/t60-lda","2026-08-25T16:07:03+09:00","T60 LDA","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/T60_LDA_white_00_6f83f896-5de5-40b0-b2c4-8fa5b690cf71.jpg?v=1776660239"
"https://kr.sidiz.com/products/muuve","products/muuve","2026-08-25T16:07:03+09:00","MUUVE 뮤브","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/MUUVE_____00_d3f65225-6970-4a3d-b07e-8f072bf3d9ae.jpg?v=1776746954"
"https://kr.sidiz.com/products/t60-re-life","products/t60-re-life","2026-08-25T16:07:03+09:00","T60 Re:LIFE","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_T60_T61HLDAM0KK_5G1BWW_00_136f6080-f74c-471c-a0f4-5c92311d177c.jpg?v=1776660239"
"https://kr.sidiz.com/products/t60-air-re-life","products/t60-air-re-life","2026-08-25T16:07:03+09:00","T60 AIR Re:LIFE","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_T60AIR_T61HLDAM0KK_5H1WW_00_b39feed5-2f70-4013-8858-84d5e725fd18.jpg?v=1776651461"
"https://kr.sidiz.com/products/plit","products/plit","2026-08-25T16:07:03+09:00","PLIT 플릿 식탁의자","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_PLIT_BEIGE_00.jpg?v=1777072366"
"https://kr.sidiz.com/products/plit-cover","products/plit-cover","2026-08-25T16:07:03+09:00","PLIT 플릿 좌판 커버","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_PLIT_BEIGE_cover_01.jpg?v=1781279241"
"https://kr.sidiz.com/products/oui","products/oui","2026-08-25T16:07:03+09:00","OUI 위 아일랜드 식탁의자","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/OUI_M171EZ___BW_00.jpg?v=1779296765"
"https://kr.sidiz.com/products/gx-%EC%98%B7%EA%B1%B8%EC%9D%B4","products/gx-%EC%98%B7%EA%B1%B8%EC%9D%B4","2026-08-25T16:07:03+09:00","GX 옷걸이","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_GX_hanger_White.jpg?v=1781066914"
"https://kr.sidiz.com/products/gx-%ED%97%A4%EB%93%9C%EB%A0%88%EC%8A%A4%ED%8A%B8","products/gx-%ED%97%A4%EB%93%9C%EB%A0%88%EC%8A%A4%ED%8A%B8","2026-08-25T16:07:03+09:00","GX 헤드레스트","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_GX_headrest_4D1BWW_214047f0-05e1-466f-ba82-007d140f21af.jpg?v=1781159503"
"https://kr.sidiz.com/products/t50-2","products/t50-2","2026-08-25T16:07:03+09:00","T50 2세대","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/T502__WW____45.jpg?v=1786519350"
"https://kr.sidiz.com/products/t50-air-2-cover","products/t50-air-2-cover","2026-08-25T16:07:03+09:00","T50 AIR 2세대 좌판 커버","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_T50AIR_T529D_00_05977506-727d-46a2-a4d7-dfe1f5f26541.jpg?v=1786924531"
"https://kr.sidiz.com/products/t50-air-2","products/t50-air-2","2026-08-25T16:07:03+09:00","T50 AIR 2세대","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/T50AIR_WW____45.jpg?v=1783306157"
"https://kr.sidiz.com/products/gx-re-life","products/gx-re-life","2026-08-25T16:07:03+09:00","GX Re:LIFE","https://cdn.shopify.com/s/files/1/0865/4408/9378/files/thum_GX_G20HDA0KK_4C1BWW_00_938dfb17-3cd9-4182-b656-d3fb41472794.jpg?v=1785980290"
