template,type,kr_url
t50-2,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/29b55f14ead64a3f8228c67b95afe8dc.thumbnail.0000000000_small.jpg
t50-2,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/2e862efef722422ba97d03f8be3e1eb2.thumbnail.0000000000_small.jpg
t50-2,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/2fc6ac7be44d4a78bf9feaaf4b7d224f.thumbnail.0000000000_small.jpg
t50-2,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/3c3449baafcb457fb2ecc4d5ac66360e.thumbnail.0000000000_small.jpg
t50-2,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/5110530e20dd42798db2581861369556.thumbnail.0000000000_small.jpg
t50-2,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/71cf1da88479417ea1d6f9f7ca8d6cec.thumbnail.0000000000_small.jpg
t50-2,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/7b3e9de3fecf43c4a63383ca8e2a156e.thumbnail.0000000000_small.jpg
t50-2,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/7e273350bc3641cbaed200e9dae43dca.thumbnail.0000000000_small.jpg
t50-2,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/8533b757e10c4eccbf2391db07c6cb41.thumbnail.0000000000_small.jpg
t50-2,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/91478640760643fdb2c201e0478c8884.thumbnail.0000000000_small.jpg
t50-2,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/9720e682fc384f499d0d13188e20bedf.thumbnail.0000000000_small.jpg
t50-2,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/9f27dee664044d0bae16e1fde7eec626.thumbnail.0000000000_small.jpg
t50-2,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/be538a49271f4420a44487bad3d2b7da.thumbnail.0000000000_small.jpg
t50-2,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/d00c8cf2c9d54302a97c3d11fda26c8a.thumbnail.0000000000_small.jpg
t50-2,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/f02b76e3f88c413bafefbb762de2d909.thumbnail.0000000000_small.jpg
t50-2,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/f22bf344b9ed4e1bb29879c1fa78b9da.thumbnail.0000000000_small.jpg
t50-2,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/fd2c5226e7bc4477b00d7c655e365fb1.thumbnail.0000000000_small.jpg
t50-2,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/18f412bb136d4b73bd01c305f94ae414/18f412bb136d4b73bd01c305f94ae414.HD-1080p-7.2Mbps-88202354.mp4
t50-2,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/29b55f14ead64a3f8228c67b95afe8dc/29b55f14ead64a3f8228c67b95afe8dc.HD-1080p-7.2Mbps-88039623.mp4
t50-2,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/2e862efef722422ba97d03f8be3e1eb2/2e862efef722422ba97d03f8be3e1eb2.HD-1080p-4.8Mbps-88143127.mp4
t50-2,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/2fc6ac7be44d4a78bf9feaaf4b7d224f/2fc6ac7be44d4a78bf9feaaf4b7d224f.HD-1080p-7.2Mbps-88202556.mp4
t50-2,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/3c3449baafcb457fb2ecc4d5ac66360e/3c3449baafcb457fb2ecc4d5ac66360e.HD-1080p-7.2Mbps-88196343.mp4
t50-2,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/5110530e20dd42798db2581861369556/5110530e20dd42798db2581861369556.HD-1080p-7.2Mbps-88964623.mp4
t50-2,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/71cf1da88479417ea1d6f9f7ca8d6cec/71cf1da88479417ea1d6f9f7ca8d6cec.HD-1080p-7.2Mbps-88038615.mp4
t50-2,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/7b3e9de3fecf43c4a63383ca8e2a156e/7b3e9de3fecf43c4a63383ca8e2a156e.HD-1080p-7.2Mbps-88040822.mp4
t50-2,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/7e273350bc3641cbaed200e9dae43dca/7e273350bc3641cbaed200e9dae43dca.HD-720p-4.5Mbps-88880974.mp4
t50-2,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/8533b757e10c4eccbf2391db07c6cb41/8533b757e10c4eccbf2391db07c6cb41.HD-1080p-7.2Mbps-88040684.mp4
t50-2,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/91478640760643fdb2c201e0478c8884/91478640760643fdb2c201e0478c8884.HD-720p-2.1Mbps-88142988.mp4
t50-2,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/9720e682fc384f499d0d13188e20bedf/9720e682fc384f499d0d13188e20bedf.HD-1080p-7.2Mbps-88042321.mp4
t50-2,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/9f27dee664044d0bae16e1fde7eec626/9f27dee664044d0bae16e1fde7eec626.HD-1080p-7.2Mbps-88880886.mp4
t50-2,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/be538a49271f4420a44487bad3d2b7da/be538a49271f4420a44487bad3d2b7da.HD-1080p-7.2Mbps-88142944.mp4
t50-2,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/d00c8cf2c9d54302a97c3d11fda26c8a/d00c8cf2c9d54302a97c3d11fda26c8a.HD-1080p-7.2Mbps-88880912.mp4
t50-2,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/f02b76e3f88c413bafefbb762de2d909/f02b76e3f88c413bafefbb762de2d909.HD-1080p-7.2Mbps-88040728.mp4
t50-2,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/f22bf344b9ed4e1bb29879c1fa78b9da/f22bf344b9ed4e1bb29879c1fa78b9da.HD-1080p-7.2Mbps-88040109.mp4
t50-2,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/fd2c5226e7bc4477b00d7c655e365fb1/fd2c5226e7bc4477b00d7c655e365fb1.HD-1080p-7.2Mbps-88040316.mp4
t50-air-2,image,https://kr.sidiz.com/cdn/shop/files/0bb9f4ff25f1cdf3c1a8fb3eaaa0c322.jpg
t50-air-2,image,https://kr.sidiz.com/cdn/shop/files/2026-07-05_14.06.34.png
t50-air-2,image,https://kr.sidiz.com/cdn/shop/files/2026-07-05_14.07.15.png
t50-air-2,image,https://kr.sidiz.com/cdn/shop/files/2026-07-05_14.08.24.png
t50-air-2,image,https://kr.sidiz.com/cdn/shop/files/2026-07-05_14.08.56.png
t50-air-2,image,https://kr.sidiz.com/cdn/shop/files/2026-07-05_14.12.22.png
t50-air-2,image,https://kr.sidiz.com/cdn/shop/files/401bceb1cd3281a9696cc523160ad0cd.jpg
t50-air-2,image,https://kr.sidiz.com/cdn/shop/files/BLOCK-EGA-NOTICE.jpg
t50-air-2,image,https://kr.sidiz.com/cdn/shop/files/Img2_f746652c-719b-4616-9a41-6d5f36fc68e0.jpg
t50-air-2,image,https://kr.sidiz.com/cdn/shop/files/Img3_311d07fd-09dc-411a-b8e0-e628f395da27.jpg
t50-air-2,image,https://kr.sidiz.com/cdn/shop/files/T501_T502_Air_web-1_8cb862be-33f6-4d22-95fe-b2d096dbfc34.png
t50-air-2,image,https://kr.sidiz.com/cdn/shop/files/T502_T501_Air_web-2_7f730434-1777-4ffb-96a5-e9c69b46fbe2.png
t50-air-2,image,https://kr.sidiz.com/cdn/shop/files/T50_7c4bc130-e61f-49f7-a7be-a1d11932b674.png
t50-air-2,image,https://kr.sidiz.com/cdn/shop/files/T50_S__1.png
t50-air-2,image,https://kr.sidiz.com/cdn/shop/files/T53HLDA0KK_01.jpg
t50-air-2,image,https://kr.sidiz.com/cdn/shop/files/T53HLDA0KK_02.jpg
t50-air-2,image,https://kr.sidiz.com/cdn/shop/files/WARRANTY_5.jpg
t50-air-2,image,https://kr.sidiz.com/cdn/shop/files/pc_1.png
t50-air-2,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/18f412bb136d4b73bd01c305f94ae414.thumbnail.0000000000_small.jpg
t50-air-2,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/24a0efbf1d8843bcb907653feef49d32.thumbnail.0000000000_small.jpg
t50-air-2,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/29b55f14ead64a3f8228c67b95afe8dc.thumbnail.0000000000_small.jpg
t50-air-2,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/2e862efef722422ba97d03f8be3e1eb2.thumbnail.0000000000_small.jpg
t50-air-2,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/2fc6ac7be44d4a78bf9feaaf4b7d224f.thumbnail.0000000000_small.jpg
t50-air-2,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/3c3449baafcb457fb2ecc4d5ac66360e.thumbnail.0000000000_small.jpg
t50-air-2,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/5110530e20dd42798db2581861369556.thumbnail.0000000000_small.jpg
t50-air-2,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/71cf1da88479417ea1d6f9f7ca8d6cec.thumbnail.0000000000_small.jpg
t50-air-2,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/7b3e9de3fecf43c4a63383ca8e2a156e.thumbnail.0000000000_small.jpg
t50-air-2,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/7e273350bc3641cbaed200e9dae43dca.thumbnail.0000000000_small.jpg
t50-air-2,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/8533b757e10c4eccbf2391db07c6cb41.thumbnail.0000000000_small.jpg
t50-air-2,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/91478640760643fdb2c201e0478c8884.thumbnail.0000000000_small.jpg
t50-air-2,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/9f27dee664044d0bae16e1fde7eec626.thumbnail.0000000000_small.jpg
t50-air-2,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/be538a49271f4420a44487bad3d2b7da.thumbnail.0000000000_small.jpg
t50-air-2,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/d00c8cf2c9d54302a97c3d11fda26c8a.thumbnail.0000000000_small.jpg
t50-air-2,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/f02b76e3f88c413bafefbb762de2d909.thumbnail.0000000000_small.jpg
t50-air-2,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/f22bf344b9ed4e1bb29879c1fa78b9da.thumbnail.0000000000_small.jpg
t50-air-2,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/fd2c5226e7bc4477b00d7c655e365fb1.thumbnail.0000000000_small.jpg
t50-air-2,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/18f412bb136d4b73bd01c305f94ae414/18f412bb136d4b73bd01c305f94ae414.HD-1080p-7.2Mbps-88202354.mp4
t50-air-2,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/24a0efbf1d8843bcb907653feef49d32/24a0efbf1d8843bcb907653feef49d32.HD-1080p-7.2Mbps-76611715.mp4
t50-air-2,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/29b55f14ead64a3f8228c67b95afe8dc/29b55f14ead64a3f8228c67b95afe8dc.HD-1080p-7.2Mbps-88039623.mp4
t50-air-2,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/2e862efef722422ba97d03f8be3e1eb2/2e862efef722422ba97d03f8be3e1eb2.HD-1080p-4.8Mbps-88143127.mp4
t50-air-2,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/2fc6ac7be44d4a78bf9feaaf4b7d224f/2fc6ac7be44d4a78bf9feaaf4b7d224f.HD-1080p-7.2Mbps-88202556.mp4
t50-air-2,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/3c3449baafcb457fb2ecc4d5ac66360e/3c3449baafcb457fb2ecc4d5ac66360e.HD-1080p-7.2Mbps-88196343.mp4
t50-air-2,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/5110530e20dd42798db2581861369556/5110530e20dd42798db2581861369556.HD-1080p-7.2Mbps-88964623.mp4
t50-air-2,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/71cf1da88479417ea1d6f9f7ca8d6cec/71cf1da88479417ea1d6f9f7ca8d6cec.HD-1080p-7.2Mbps-88038615.mp4
t50-air-2,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/7b3e9de3fecf43c4a63383ca8e2a156e/7b3e9de3fecf43c4a63383ca8e2a156e.HD-1080p-7.2Mbps-88040822.mp4
t50-air-2,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/7e273350bc3641cbaed200e9dae43dca/7e273350bc3641cbaed200e9dae43dca.HD-720p-4.5Mbps-88880974.mp4
t50-air-2,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/8533b757e10c4eccbf2391db07c6cb41/8533b757e10c4eccbf2391db07c6cb41.HD-1080p-7.2Mbps-88040684.mp4
t50-air-2,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/91478640760643fdb2c201e0478c8884/91478640760643fdb2c201e0478c8884.HD-720p-2.1Mbps-88142988.mp4
t50-air-2,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/9f27dee664044d0bae16e1fde7eec626/9f27dee664044d0bae16e1fde7eec626.HD-1080p-7.2Mbps-88880886.mp4
t50-air-2,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/be538a49271f4420a44487bad3d2b7da/be538a49271f4420a44487bad3d2b7da.HD-1080p-7.2Mbps-88142944.mp4
t50-air-2,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/d00c8cf2c9d54302a97c3d11fda26c8a/d00c8cf2c9d54302a97c3d11fda26c8a.HD-1080p-7.2Mbps-88880912.mp4
t50-air-2,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/f02b76e3f88c413bafefbb762de2d909/f02b76e3f88c413bafefbb762de2d909.HD-1080p-7.2Mbps-88040728.mp4
t50-air-2,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/f22bf344b9ed4e1bb29879c1fa78b9da/f22bf344b9ed4e1bb29879c1fa78b9da.HD-1080p-7.2Mbps-88040109.mp4
t50-air-2,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/fd2c5226e7bc4477b00d7c655e365fb1/fd2c5226e7bc4477b00d7c655e365fb1.HD-1080p-7.2Mbps-88040316.mp4
t60-air,image,https://kr.sidiz.com/cdn/shop/files/1_2948692c-e306-4ebe-98d8-6b52efc5c382.jpg
t60-air,image,https://kr.sidiz.com/cdn/shop/files/2_6a385863-a7a4-4b81-a4ed-d6bd154802f5.jpg
t60-air,image,https://kr.sidiz.com/cdn/shop/files/65ca39dbc012e5295e685b25700d0384.jpg
t60-air,image,https://kr.sidiz.com/cdn/shop/files/FIT_1.jpg
t60-air,image,https://kr.sidiz.com/cdn/shop/files/FIT_2.jpg
t60-air,image,https://kr.sidiz.com/cdn/shop/files/FIT_3.jpg
t60-air,image,https://kr.sidiz.com/cdn/shop/files/FIT_4.jpg
t60-air,image,https://kr.sidiz.com/cdn/shop/files/FIT_5.jpg
t60-air,image,https://kr.sidiz.com/cdn/shop/files/Head_55475f12-39a1-417e-902a-b8633cd023a9.jpg
t60-air,image,https://kr.sidiz.com/cdn/shop/files/Img2_f746652c-719b-4616-9a41-6d5f36fc68e0.jpg
t60-air,image,https://kr.sidiz.com/cdn/shop/files/Img3_1a455ad4-adab-468d-9c31-2807c8ec5e59.jpg
t60-air,image,https://kr.sidiz.com/cdn/shop/files/Img3_be636555-44a5-4b22-ac7d-18eea6b0bf79.jpg
t60-air,image,https://kr.sidiz.com/cdn/shop/files/Img_1_1_572cfccb-8de5-4541-beb8-cfc09915fcf6.jpg
t60-air,image,https://kr.sidiz.com/cdn/shop/files/Img_4_3_3.jpg
t60-air,image,https://kr.sidiz.com/cdn/shop/files/Img_4_3_4.jpg
t60-air,image,https://kr.sidiz.com/cdn/shop/files/Img_4_3_5.jpg
t60-air,image,https://kr.sidiz.com/cdn/shop/files/T60_AIR_01_08b654bd-c702-4ce4-849e-1c6f2af33504.jpg
t60-air,image,https://kr.sidiz.com/cdn/shop/files/T60_AIR_02_589a61a9-5f47-4f63-a638-69c55ab30486.jpg
t60-air,image,https://kr.sidiz.com/cdn/shop/files/T60_AIR_m4_8906988f-b15c-4536-ae46-3c570c20c847.jpg
t60-air,image,https://kr.sidiz.com/cdn/shop/files/T60_AIR_m5_d4caf1ea-8629-49e4-afd8-3c698764aee1.jpg
t60-air,image,https://kr.sidiz.com/cdn/shop/files/T60_m1_decdfcfe-975a-4c98-822f-dc3248275ffe.jpg
t60-air,image,https://kr.sidiz.com/cdn/shop/files/WARRANTY_5.jpg
t60-air,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/019050cb79f6485ca8675219a85e85c2.thumbnail.0000000000_small.jpg
t60-air,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/69c4f44846e14dbfb3296cb45aa74e70.thumbnail.0000000000_small.jpg
t60-air,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/6a46fd5f888549198ae82f66f45074d3.thumbnail.0000000000_small.jpg
t60-air,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/6df8581239724055b2ec8f089835e771.thumbnail.0000000000_small.jpg
t60-air,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/7bf60cae55914f0781b68323c16cc1d5.thumbnail.0000000000_small.jpg
t60-air,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/7c581e01be3843129f1487703373da59.thumbnail.0000000000_small.jpg
t60-air,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/858954013b164fbfad7f5670438d6f8d.thumbnail.0000000000_small.jpg
t60-air,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/89581099c5d344daaf424ed8ec856d88.thumbnail.0000000000_small.jpg
t60-air,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/baab5ed500894baf8f24c40be0968d58.thumbnail.0000000000_small.jpg
t60-air,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/ca6e0495fc3c4226aaff6f8ad2662196.thumbnail.0000000000_small.jpg
t60-air,image,https://kr.sidiz.com/cdn/shop/files/shop_pc.jpg
t60-air,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/019050cb79f6485ca8675219a85e85c2/019050cb79f6485ca8675219a85e85c2.HD-1080p-7.2Mbps-57627709.mp4
t60-air,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/69c4f44846e14dbfb3296cb45aa74e70/69c4f44846e14dbfb3296cb45aa74e70.HD-1080p-7.2Mbps-64919463.mp4
t60-air,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/6a46fd5f888549198ae82f66f45074d3/6a46fd5f888549198ae82f66f45074d3.HD-1080p-7.2Mbps-64919636.mp4
t60-air,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/6df8581239724055b2ec8f089835e771/6df8581239724055b2ec8f089835e771.HD-1080p-7.2Mbps-64919466.mp4
t60-air,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/7bf60cae55914f0781b68323c16cc1d5/7bf60cae55914f0781b68323c16cc1d5.HD-1080p-7.2Mbps-64919399.mp4
t60-air,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/7c581e01be3843129f1487703373da59/7c581e01be3843129f1487703373da59.HD-1080p-7.2Mbps-64920462.mp4
t60-air,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/858954013b164fbfad7f5670438d6f8d/858954013b164fbfad7f5670438d6f8d.HD-1080p-7.2Mbps-64919396.mp4
t60-air,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/89581099c5d344daaf424ed8ec856d88/89581099c5d344daaf424ed8ec856d88.HD-1080p-7.2Mbps-64930428.mp4
t60-air,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/baab5ed500894baf8f24c40be0968d58/baab5ed500894baf8f24c40be0968d58.HD-1080p-7.2Mbps-64930442.mp4
t60-air,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/ca6e0495fc3c4226aaff6f8ad2662196/ca6e0495fc3c4226aaff6f8ad2662196.HD-1080p-7.2Mbps-64930494.mp4
t60,image,https://kr.sidiz.com/cdn/shop/files/1_073ffb27-370e-4047-a14c-bbb305781729.jpg
t60,image,https://kr.sidiz.com/cdn/shop/files/2_75606642-c942-4377-a106-28c392a23764.jpg
t60,image,https://kr.sidiz.com/cdn/shop/files/65ca39dbc012e5295e685b25700d0384.jpg
t60,image,https://kr.sidiz.com/cdn/shop/files/FIT_1.jpg
t60,image,https://kr.sidiz.com/cdn/shop/files/FIT_2.jpg
t60,image,https://kr.sidiz.com/cdn/shop/files/FIT_3.jpg
t60,image,https://kr.sidiz.com/cdn/shop/files/FIT_4.jpg
t60,image,https://kr.sidiz.com/cdn/shop/files/Head_55475f12-39a1-417e-902a-b8633cd023a9.jpg
t60,image,https://kr.sidiz.com/cdn/shop/files/Img3_1a455ad4-adab-468d-9c31-2807c8ec5e59.jpg
t60,image,https://kr.sidiz.com/cdn/shop/files/Img_1_1_2.jpg
t60,image,https://kr.sidiz.com/cdn/shop/files/Img_1_1_572cfccb-8de5-4541-beb8-cfc09915fcf6.jpg
t60,image,https://kr.sidiz.com/cdn/shop/files/Img_4_3_3.jpg
t60,image,https://kr.sidiz.com/cdn/shop/files/Img_4_3_4.jpg
t60,image,https://kr.sidiz.com/cdn/shop/files/Img_4_3_5.jpg
t60,image,https://kr.sidiz.com/cdn/shop/files/T60_01_0531f2bf-4a50-47b4-91e7-b6cd8e3c7d25.jpg
t60,image,https://kr.sidiz.com/cdn/shop/files/T60_02_e0d9944b-40d6-447b-bac8-204535b3122a.jpg
t60,image,https://kr.sidiz.com/cdn/shop/files/T60_m1_decdfcfe-975a-4c98-822f-dc3248275ffe.jpg
t60,image,https://kr.sidiz.com/cdn/shop/files/WARRANTY_5.jpg
t60,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/4547afad6e9e4c1a9fb33397a2db4901.thumbnail.0000000000_small.jpg
t60,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/69c4f44846e14dbfb3296cb45aa74e70.thumbnail.0000000000_small.jpg
t60,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/6a46fd5f888549198ae82f66f45074d3.thumbnail.0000000000_small.jpg
t60,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/6df8581239724055b2ec8f089835e771.thumbnail.0000000000_small.jpg
t60,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/858954013b164fbfad7f5670438d6f8d.thumbnail.0000000000_small.jpg
t60,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/89581099c5d344daaf424ed8ec856d88.thumbnail.0000000000_small.jpg
t60,poster,https://kr.sidiz.com/cdn/shop/files/preview_images/ca6e0495fc3c4226aaff6f8ad2662196.thumbnail.0000000000_small.jpg
t60,image,https://kr.sidiz.com/cdn/shop/files/shop_pc.jpg
t60,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/4547afad6e9e4c1a9fb33397a2db4901/4547afad6e9e4c1a9fb33397a2db4901.HD-1080p-7.2Mbps-64930474.mp4
t60,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/69c4f44846e14dbfb3296cb45aa74e70/69c4f44846e14dbfb3296cb45aa74e70.HD-1080p-7.2Mbps-64919463.mp4
t60,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/6a46fd5f888549198ae82f66f45074d3/6a46fd5f888549198ae82f66f45074d3.HD-1080p-7.2Mbps-64919636.mp4
t60,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/6df8581239724055b2ec8f089835e771/6df8581239724055b2ec8f089835e771.HD-1080p-7.2Mbps-64919466.mp4
t60,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/858954013b164fbfad7f5670438d6f8d/858954013b164fbfad7f5670438d6f8d.HD-1080p-7.2Mbps-64919396.mp4
t60,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/89581099c5d344daaf424ed8ec856d88/89581099c5d344daaf424ed8ec856d88.HD-1080p-7.2Mbps-64930428.mp4
t60,video,https://kr.sidiz.com/cdn/shop/videos/c/vp/ca6e0495fc3c4226aaff6f8ad2662196/ca6e0495fc3c4226aaff6f8ad2662196.HD-1080p-7.2Mbps-64930494.mp4
t90,image,"https://kr.sidiz.com/cdn/shop/files/Img1_398fe294-9d06-4c71-ba35-d8b4f34f98cd.jpg,https://kr.sidiz.com/cdn/shop/files/Img1_a817f47c-939a-4320-b9ab-1e39426fb05c.jpg"
t90,image,"https://kr.sidiz.com/cdn/shop/files/Img2_b29ea91c-9b77-4cf5-8583-a4734794251d.jpg,https://kr.sidiz.com/cdn/shop/files/Img2_2595b57b-a72a-415e-a4f8-2f3c573c6fa8.jpg"
t90,image,"https://kr.sidiz.com/cdn/shop/files/Img3_49da20fd-64f4-4bc3-b448-2607b36548f0.jpg,https://kr.sidiz.com/cdn/shop/files/Img3_be03a09e-3f0d-4a81-9fa9-7bb226512347.jpg"
t90,image,https://kr.sidiz.com/cdn/shop/files/T90HLDA2KK_01.jpg
t90,image,https://kr.sidiz.com/cdn/shop/files/T90HLDA2KK_02.jpg
t90,image,https://kr.sidiz.com/cdn/shop/files/T90_1-1_AQUATEX.jpg
t90,image,https://kr.sidiz.com/cdn/shop/files/T90_1-1_leather.jpg
t90,image,https://kr.sidiz.com/cdn/shop/files/T90_FYF_01_cb1091a9-08dc-4187-9996-a30a129a887e.jpg
t90,image,https://kr.sidiz.com/cdn/shop/files/T90_FYF_02_5247389b-d4ad-41e9-8e5b-97981b030bc5.jpg
t90,image,https://kr.sidiz.com/cdn/shop/files/T90_FYF_05.jpg
t90,image,https://kr.sidiz.com/cdn/shop/files/T90__1-1__04.jpg
t90,image,https://kr.sidiz.com/cdn/shop/files/T90__1-1__05.jpg
t90,image,https://kr.sidiz.com/cdn/shop/files/WARRANTY_15.jpg
t90,image,https://kr.sidiz.com/cdn/shop/files/f2518d4c4dc36873528bb2b0de569259.png
t90,image,https://kr.sidiz.com/cdn/shop/files/shop_pc.jpg
t90,image,"https://kr.sidiz.com/cdn/shop/files/sidiz-t90-limitied-palatte-color.jpg,https://kr.sidiz.com/cdn/shop/files/Img2_ea4b0b1c-483b-43a5-a7dc-c0d93f2839da.jpg"
t90,image,"https://kr.sidiz.com/cdn/shop/files/thum_T90_Aquatex___00_2b7d948f-12bf-42ea-b283-2d49b5cb5944.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_Aquatex___01_874e83e3-dc86-4bf2-a06a-c9298b887567.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_Aquatex___02_83e5be06-8389-4d7e-bf41-b101019e6d2f.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_Aquatex___03_4f9d8900-186b-4336-88a0-4ebe701b1c43.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_Aquatex___04_ec6bfd2a-efb8-4826-8957-90f75f906037.jpg"
t90,image,"https://kr.sidiz.com/cdn/shop/files/thum_T90_L734AC__00_1b493144-0e67-4f8a-84cc-506276b38efb.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_L734AC__01_7db4873d-6f09-4fa5-bc85-19a6b3965b1f.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_L734AC__02_e0204b4b-09cb-4e34-b16c-d5c094414b89.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_L734AC__03_a68b2e9c-6e34-450d-9f3c-8907651760c6.jpg,https://kr.sidiz.com/cdn/shop/files/thum_T90_L734AC__04_acc1534a-1ec8-4b6f-9a32-ac0802e2f505.jpg"
